College Code,College Name,Branch,Category,Rank,Round
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,58837,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,89775,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,31113,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,65232,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,96996,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),KKR,106062,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,19200,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,81180,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,74763,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,34643,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Communication Engineering (EC),KKR,100867,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Computer Engineering (UE),GM,25550,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Computer Engineering (UE),GM,45918,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Computer Engineering (UE),GM,102189,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Computer Engineering (UE),KKR,75283,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Telecomm- unication Engineering (ET),GM,25400,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Telecomm- unication Engineering (ET),KKR,101006,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Telecommu- nication Engineering (ET),GM,52153,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Electronics & Telecommu- nication Engineering (ET),GM,78423,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,16655,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,30150,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,53985,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Information Science & Engineering (IS),KKR,63803,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Information Science & Engineering (IS),KKR,72787,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,40954,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,84225,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,106568,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Robotics & Artificial Intelligence (RI),GM,18604,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Robotics & Artificial Intelligence (RI),GM,34662,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Robotics & Artificial Intelligence (RI),GM,73039,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Robotics & Artificial Intelligence (RI),KKR,73893,1
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology, Gadag",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,85586,1
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology, Gadag",Computer Science & Engineering (CS),GM,91192,1
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology, Gadag",Electronics & Comm- unication Engineering (EC),GM,96610,1
E128,"Smt. Kamala and Sri Venkappa M. Agadi College of Engineering and Technology, Gadag",Mechanical Engineering (ME),GM,23217,1
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and
Technology University, Mysuru",Computer Science & Engineering (CS),GM,2993,1
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and
Technology University, Mysuru",Computer Science & Engineering (CS),KKR,13042,1
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and
Technology University, Mysuru",Computer Science & Engineering (CS),KKR,10939,2
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology
University, Mysuru",Computer Science & Engineering (CS),GM,4752,3
E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS Science and Technology
University, Mysuru",Computer Science & Engineering (CS),GM,7156,4
E132,"Sri Krishna Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,99691,1
E132,"Sri Krishna Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,102652,1
E132,"Sri Krishna Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,50706,1
E121,"Sri Sairam College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,100054,1
E121,"Sri Sairam College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,110453,2
E121,"Sri Sairam College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,110207,1
E121,"Sri Sairam College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,99579,1
E121,"Sri Sairam College of Engineering, Bengaluru",Mechanical Engineering (ME),GM,91576,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Artificial Intelligence & Machine Learning (AI),GM,85622,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Civil Engineering (CV),GM,82591,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Computer Science & Engineering (CS),GM,108674,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Computer Science & Engineering (CS),GM,61878,3
E214,"Sri Siddhartha School of Engineering, Tumkur",Cyber Security (CX),GM,90914,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Data Science (DS),GM,71514,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Electrical & Electronics Engineering (EE),GM,59558,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Electronics & Comm- unication Engineering (EC),GM,105095,1
E214,"Sri Siddhartha School of Engineering, Tumkur",Mechanical Engineering (ME),GM,98077,1
E136,"Sri Taralabalu Jagadguru Institute of Technology, Ranebennur",Computer Science & Engineering (CS),GM,106944,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (Artificial Intelligence) (CA),GM,54335,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (Artificial Intelligence) (CA),GM,80920,3
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,85288,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,109058,3
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,35910,4
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,105250,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,106739,3
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,84860,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,111152,1
E137,"Sri Venkateshwara College of Engineering, Bengaluru",Information Science & Engineering (IS),GM,96339,1
E138,"Srinivas Institute of Technology, Mangaluru",Artificial Intelligence & Data Science (AD),GM,88041,1
E138,"Srinivas Institute of Technology, Mangaluru",Artificial Intelligence & Machine Learning (AI),GM,82632,1
E138,"Srinivas Institute of Technology, Mangaluru",Automobile Engineering (AU),GM,101737,1
E138,"Srinivas Institute of Technology, Mangaluru",Computer Science & Business Systems (CB),GM,96827,1
E138,"Srinivas Institute of Technology, Mangaluru",Computer Science & Engineering (CS),GM,111162,1
E138,"Srinivas Institute of Technology, Mangaluru",Computer Science & Engineering (CS),GM,90025,3
E138,"Srinivas Institute of Technology, Mangaluru",Marine Engineering (MR),GM,104135,1
E141,"T. John Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,85430,1
E141,"T. John Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,97282,3
E141,"T. John Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,109829,1
E141,"T. John Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,106939,3
E141,"T. John Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,85908,1
E141,"T. John Institute of Technology, Bengaluru",Data Science (DS),GM,82758,1
E141,"T. John Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,76671,1
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,9935,1
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,15809,3
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,25039,4
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,29254,1
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,28773,2
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (CS),GM,9511,1
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (CS),GM,15390,3
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (CS),GM,24347,4
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (CS),KKR,29202,1
E085,"The National Institute of Engineering North Campus, Mysuru",Computer Science & Engineering (CS),KKR,36455,2
E142,"The National Institute of Engineering South Campus, Mysuru",Electrical & Electronics Engineering (EE),GM,15509,1
E142,"The National Institute of Engineering South Campus, Mysuru",Electrical & Electronics Engineering (EE),GM,23770,3
E142,"The National Institute of Engineering South Campus, Mysuru",Electrical & Electronics Engineering (EE),GM,37414,4
E142,"The National Institute of Engineering South Campus, Mysuru",Electrical & Electronics Engineering (EE),KKR,70698,1
E142,"The National Institute of Engineering South Campus, Mysuru",Electrical & Electronics Engineering (EE),KKR,70698,2
E142,"The National Institute of Engineering South Campus, Mysuru",Electronics & Comm- unication Engineering (EC),GM,13781,1
E142,"The National Institute of Engineering South Campus, Mysuru",Electronics & Comm- unication Engineering (EC),KKR,29334,1
E142,"The National Institute of Engineering South Campus, Mysuru",Electronics & Communica- tion Engineering (EC),GM,30072,4
E142,"The National Institute of Engineering South Campus, Mysuru",Electronics & Communicati on Engineering (EC),GM,20308,3
E142,"The National Institute of Engineering South Campus, Mysuru",Electronics & Communication Engineering (EC),KKR,39277,2
E142,"The National Institute of Engineering South Campus, Mysuru",Mechanical Engineering (ME),GM,20288,1
E142,"The National Institute of Engineering South Campus, Mysuru",Mechanical Engineering (ME),GM,33516,3
E142,"The National Institute of Engineering South Campus, Mysuru",Mechanical Engineering (ME),GM,65094,4
E143,"Tontadarya College of Engineering, Gadag",Artificial Intelligence & Machine Learning (AI),GM,54026,1
E143,"Tontadarya College of Engineering, Gadag",Computer Science & Engineering (CS),GM,92530,1
E143,"Tontadarya College of Engineering, Gadag",Electronics & Comm- unication Engineering (EC),GM,66979,1
E145,"Vemana Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,84424,1
E145,"Vemana Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,110976,3
E145,"Vemana Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,75204,4
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,81980,1
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,109781,3
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,95627,4
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,103211,1
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,90072,1
E145,"Vemana Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,87999,3
E145,"Vemana Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,97081,1
E145,"Vemana Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,101255,1
E145,"Vemana Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,110985,1
E146,"Vidya Vikas Institute of Engineering and Technology, Mysuru",Computer Science & Engineering (CS),GM,69286,1
E146,"Vidya Vikas Institute of Engineering and Technology, Mysuru",Computer Science & Engineering (CS),GM,106350,3
E146,"Vidya Vikas Institute of Engineering and Technology, Mysuru",Computer Science & Engineering (CS),GM,108452,4
E146,"Vidya Vikas Institute of Engineering and Technology, Mysuru",Information Science & Engineering (IS),GM,76212,1
E146,"Vidya Vikas Institute of Engineering and Technology, Mysuru",Information Science & Engineering (IS),GM,111279,3
E147,"Vidyavardhaka College of Engineering, Mysuru",Civil Engineering (CV),GM,73164,1
E147,"Vidyavardhaka College of Engineering, Mysuru",Civil Engineering (CV),GM,110523,3
E147,"Vidyavardhaka College of Engineering, Mysuru",Civil Engineering (CV),KKR,80608,1
E147,"Vidyavardhaka College of Engineering, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,47161,1
E147,"Vidyavardhaka College of Engineering, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,64888,3
E147,"Vidyavardhaka College of Engineering, Mysuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,80591,4
